id,event,price,pricePerSquareFoot,city,state,zipcode,parking,homeType,county
91731-21613510,Listed for sale,698000,430,El Monte,CA,91731,1,MULTI_FAMILY,Los Angeles County
91731-21613735,Listed for sale,689000,375,El Monte,CA,91731,1,SINGLE_FAMILY,Los Angeles County
91731-2074486520,Listed for sale,4550000,351,El Monte,CA,91731,0,MULTI_FAMILY,Los Angeles County
91731-21614712,Listed for sale,899000,501,El Monte,CA,91731,0,SINGLE_FAMILY,Los Angeles County
91731-302795202,Listed for sale,659000,396,El Monte,CA,91731,1,TOWNHOUSE,Los Angeles County
91731-21613518,Listed for sale,688000,428,El Monte,CA,91731,1,SINGLE_FAMILY,Los Angeles County
90706-21143806,Listed for sale,670000,554,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21060239,Listed for sale,979000,442,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-2080703467,Listed for sale,1725000,0,Bellflower,CA,90706,0,MULTI_FAMILY,Los Angeles County
90706-21144333,Listed for sale,359900,436,Bellflower,CA,90706,1,CONDO,Los Angeles County
90706-21145105,Listed for sale,509999,654,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21061826,Listed for sale,560000,629,Bellflower,CA,90706,0,SINGLE_FAMILY,Los Angeles County
90706-21113337,Listed for sale,835000,502,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21062306,Listed for sale,650000,459,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21060095,Listed for sale,615000,546,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21061973,Listed for sale,1599000,488,Bellflower,CA,90706,1,MULTI_FAMILY,Los Angeles County
90706-21143830,Listed for sale,399000,426,Bellflower,CA,90706,1,TOWNHOUSE,Los Angeles County
90706-21113127,Listed for sale,1200000,419,Bellflower,CA,90706,1,MULTI_FAMILY,Los Angeles County
90706-21143934,Listed for sale,675000,382,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21172020,Listed for sale,650000,991,Bellflower,CA,90706,1,SINGLE_FAMILY,Los Angeles County
90706-21144090,Listed for sale,1275000,410,Bellflower,CA,90706,0,MULTI_FAMILY,Los Angeles County
90068-20805214,Listed for sale,1649000,781,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
91602-20044179,Listed for sale,859000,463,North Hollywood,CA,91602,1,CONDO,Los Angeles County
91604-95647791,Listed for sale,2295000,698,Studio City,CA,91604,1,SINGLE_FAMILY,Los Angeles County
91604-20026009,Listed for sale,1750000,883,Studio City,CA,91604,0,SINGLE_FAMILY,Los Angeles County
91602-20044352,Listed for sale,1890000,490,North Hollywood,CA,91602,1,CONDO,Los Angeles County
90210-20032141,Listed for sale,3995000,723,Beverly Hills,CA,90210,1,SINGLE_FAMILY,Los Angeles County
90068-63790853,Listed for sale,1199000,908,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
91604-20026052,Listed for sale,525000,573,Studio City,CA,91604,1,CONDO,Los Angeles County
91601-20040723,Listed for sale,1290000,697,North Hollywood,CA,91601,1,MULTI_FAMILY,Los Angeles County
91602-20043827,Listed for sale,1295000,0,North Hollywood,CA,91602,1,MULTI_FAMILY,Los Angeles County
90068-20045073,Listed for sale,1790000,542,Los Angeles,CA,90068,1,SINGLE_FAMILY,Los Angeles County
91602-72506744,Listed for sale,820000,569,Studio City,CA,91602,1,CONDO,Los Angeles County
91604-20027324,Listed for sale,1650000,809,Studio City,CA,91604,1,SINGLE_FAMILY,Los Angeles County
90068-20805577,Listed for sale,1799000,1026,Los Angeles,CA,90068,0,SINGLE_FAMILY,Los Angeles County
91406-19962402,Listed for sale,980000,417,Van Nuys,CA,91406,0,MULTI_FAMILY,Los Angeles County
91406-19954449,Listed for sale,798800,520,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19968348,Listed for sale,869000,592,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19968430,Listed for sale,1100000,419,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19962899,Listed for sale,799000,560,Van Nuys,CA,91406,1,MULTI_FAMILY,Los Angeles County
91406-19966409,Listed for sale,745000,723,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19967608,Listed for sale,699000,617,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19953132,Listed for sale,850000,542,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19953667,Listed for sale,879000,470,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19954559,Listed for sale,1075000,490,Van Nuys,CA,91406,0,SINGLE_FAMILY,Los Angeles County
91406-19961823,Listed for sale,1175000,406,Van Nuys,CA,91406,1,SINGLE_FAMILY,Los Angeles County
91406-19954908,Listed for sale,799900,774,Van Nuys,CA,91406,0,SINGLE_FAMILY,Los Angeles County
91406-2072619529,Listed for sale,899999,516,Van Nuys,CA,91406,0,SINGLE_FAMILY,Los Angeles County
90605-21435070,Listed for sale,700000,467,Whittier,CA,90605,1,SINGLE_FAMILY,Los Angeles County
90605-21436026,Listed for sale,655000,601,Whittier,CA,90605,1,SINGLE_FAMILY,Los Angeles County
90660-21101331,Listed for sale,675000,418,Pico Rivera,CA,90660,1,SINGLE_FAMILY,Los Angeles County
90602-21428589,Listed for sale,789900,460,Whittier,CA,90602,1,MULTI_FAMILY,Los Angeles County
90605-21438535,Listed for sale,549900,755,Whittier,CA,90605,0,SINGLE_FAMILY,Los Angeles County
90670-21368199,Listed for sale,550000,473,Santa Fe Springs,CA,90670,1,CONDO,Los Angeles County
90604-2069704089,Listed for sale,598000,399,Whittier,CA,90604,1,SINGLE_FAMILY,Los Angeles County
90031-82883298,Listed for sale,1500000,257,Los Angeles,CA,90031,1,MULTI_FAMILY,Los Angeles County
90015-95598718,Listed for sale,720000,774,Los Angeles,CA,90015,1,CONDO,Los Angeles County
90012-20740927,Listed for sale,619000,530,Los Angeles,CA,90012,0,CONDO,Los Angeles County
90057-20626899,Listed for sale,399000,450,Los Angeles,CA,90057,1,CONDO,Los Angeles County
90004-2069656618,Listed for sale,995000,0,Los Angeles,CA,90004,1,MULTI_FAMILY,Los Angeles County
90012-2091000322,Listed for sale,1190000,654,Los Angeles,CA,90012,1,TOWNHOUSE,Los Angeles County
90012-2079314816,Listed for sale,1850000,389,Los Angeles,CA,90012,0,MULTI_FAMILY,Los Angeles County
91350-20218516,Listed for sale,879000,363,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-45649694,Listed for sale,750000,389,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-82873813,Listed for sale,799999,288,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-250348248,Listed for sale,729990,300,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20198810,Listed for sale,874900,399,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20191404,Listed for sale,749000,454,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20197400,Listed for sale,925000,398,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20318986,Listed for sale,690000,441,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20317492,Listed for sale,669900,479,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20198745,Listed for sale,799000,457,Saugus,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-2091538608,Listed for sale,1019000,274,Saugus,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-2146983663,Listed for sale,700000,331,Saugus,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20319947,Listed for sale,700000,363,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-65245800,Listed for sale,798000,335,Saugus,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20218398,Listed for sale,619000,521,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-122563408,Listed for sale,600000,389,Santa Clarita,CA,91350,1,CONDO,Los Angeles County
91350-244499876,Listed for sale,609000,360,Santa Clarita,CA,91350,1,TOWNHOUSE,Los Angeles County
91350-20190626,Listed for sale,700000,441,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
91350-20317165,Listed for sale,366700,391,Santa Clarita,CA,91350,0,CONDO,Los Angeles County
91350-20218444,Listed for sale,650000,547,Santa Clarita,CA,91350,1,SINGLE_FAMILY,Los Angeles County
90650-21402907,Listed for sale,599900,599,Norwalk,CA,90650,1,SINGLE_FAMILY,Los Angeles County
90650-21396007,Listed for sale,1399999,372,Norwalk,CA,90650,1,MULTI_FAMILY,Los Angeles County
90505-21283369,Listed for sale,1399900,556,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21276998,Listed for sale,525000,470,Torrance,CA,90505,1,CONDO,Los Angeles County
90505-21338583,Listed for sale,868000,833,Torrance,CA,90505,0,SINGLE_FAMILY,Los Angeles County
90505-21333993,Listed for sale,1550000,672,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21335764,Listed for sale,1095000,741,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21277564,Listed for sale,1450000,620,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21334222,Listed for sale,998000,712,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21283341,Listed for sale,1049000,682,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21337998,Listed for sale,1098000,654,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21338366,Listed for sale,1050000,785,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21337128,Listed for sale,2198000,527,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21334324,Listed for sale,1349000,703,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21276938,Listed for sale,1428000,489,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90505-21335696,Listed for sale,999000,669,Torrance,CA,90505,1,SINGLE_FAMILY,Los Angeles County
90061-20989837,Listed for sale,650000,369,Los Angeles,CA,90061,1,SINGLE_FAMILY,Los Angeles County
90061-20976443,Listed for sale,529900,664,Los Angeles,CA,90061,1,SINGLE_FAMILY,Los Angeles County
90061-20975397,Listed for sale,564000,522,Los Angeles,CA,90061,1,SINGLE_FAMILY,Los Angeles County
90061-20976311,Listed for sale,549000,337,Los Angeles,CA,90061,1,SINGLE_FAMILY,Los Angeles County
90061-20989536,Listed for sale,485000,377,Los Angeles,CA,90061,0,SINGLE_FAMILY,Los Angeles County
90061-2069945070,Listed for sale,649900,226,Los Angeles,CA,90061,1,CONDO,Los Angeles County
90061-20971244,Listed for sale,499900,321,Los Angeles,CA,90061,0,SINGLE_FAMILY,Los Angeles County
90061-2070818380,Listed for sale,1099000,0,Los Angeles,CA,90061,1,MULTI_FAMILY,Los Angeles County
91766-2069603338,Listed for sale,430000,509,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
91768-21514030,Listed for sale,789000,250,Pomona,CA,91768,1,SINGLE_FAMILY,Los Angeles County
91768-2069814111,Listed for sale,2350000,247,Pomona,CA,91768,1,MULTI_FAMILY,Los Angeles County
91768-21516712,Listed for sale,500000,341,Pomona,CA,91768,0,SINGLE_FAMILY,Los Angeles County
91766-21517046,Listed for sale,495000,329,Pomona,CA,91766,1,SINGLE_FAMILY,Los Angeles County
90018-20583847,Listed for sale,655000,539,Los Angeles,CA,90018,1,MULTI_FAMILY,Los Angeles County
90018-20583227,Listed for sale,1180000,490,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-20591044,Listed for sale,980000,0,Los Angeles,CA,90018,0,MULTI_FAMILY,Los Angeles County
90018-20583305,Listed for sale,899000,803,Los Angeles,CA,90018,0,SINGLE_FAMILY,Los Angeles County
90018-20585779,Listed for sale,1200000,0,Los Angeles,CA,90018,0,MULTI_FAMILY,Los Angeles County
90018-2069723825,Listed for sale,1700000,0,Los Angeles,CA,90018,0,MULTI_FAMILY,Los Angeles County
90018-20584159,Listed for sale,1299000,738,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-20584259,Listed for sale,995000,888,Los Angeles,CA,90018,0,SINGLE_FAMILY,Los Angeles County
90018-20584018,Listed for sale,869900,664,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-20591257,Listed for sale,1150000,766,Los Angeles,CA,90018,0,SINGLE_FAMILY,Los Angeles County
90018-20592217,Listed for sale,900000,580,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-20590966,Listed for sale,899000,751,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-20603463,Listed for sale,1999000,382,Los Angeles,CA,90018,0,SINGLE_FAMILY,Los Angeles County
90018-20595011,Listed for sale,950000,580,Los Angeles,CA,90018,1,SINGLE_FAMILY,Los Angeles County
90018-2109200538,Listed for sale,5999990,378,Los Angeles,CA,90018,0,MULTI_FAMILY,Los Angeles County
91010-21585581,Listed for sale,545000,588,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21588402,Listed for sale,750000,599,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91008-21586916,Listed for sale,5999000,962,Bradbury,CA,91008,1,SINGLE_FAMILY,Los Angeles County
91010-21626077,Listed for sale,799000,379,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21624226,Listed for sale,649000,409,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91010-21587671,Listed for sale,699999,413,Duarte,CA,91010,0,SINGLE_FAMILY,Los Angeles County
91010-21588507,Listed for sale,599000,434,Duarte,CA,91010,1,CONDO,Los Angeles County
91010-21587559,Listed for sale,698000,383,Duarte,CA,91010,1,SINGLE_FAMILY,Los Angeles County
91411-19972289,Listed for sale,1269000,593,Van Nuys,CA,91411,1,SINGLE_FAMILY,Los Angeles County
91403-19976188,Listed for sale,529000,500,Sherman Oaks,CA,91403,1,CONDO,Los Angeles County
91401-19974071,Listed for sale,975000,696,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91411-250329877,Listed for sale,1500000,0,Van Nuys,CA,91411,0,MULTI_FAMILY,Los Angeles County
91403-2069600764,Listed for sale,3675000,0,Sherman Oaks,CA,91403,1,MULTI_FAMILY,Los Angeles County
91436-19981468,Listed for sale,3725000,766,Encino,CA,91436,1,SINGLE_FAMILY,Los Angeles County
91402-19956199,Listed for sale,520000,601,Panorama City,CA,91402,1,SINGLE_FAMILY,Los Angeles County
91405-19960551,Listed for sale,739000,542,Van Nuys,CA,91405,1,SINGLE_FAMILY,Los Angeles County
91403-19990910,Listed for sale,1895000,590,Sherman Oaks,CA,91403,1,SINGLE_FAMILY,Los Angeles County
91401-2069630923,Listed for sale,2475000,0,Van Nuys,CA,91401,0,MULTI_FAMILY,Los Angeles County
91405-19960656,Listed for sale,859000,527,Van Nuys,CA,91405,1,SINGLE_FAMILY,Los Angeles County
91401-19973165,Listed for sale,1150000,605,Van Nuys,CA,91401,0,SINGLE_FAMILY,Los Angeles County
91345-20130407,Listed for sale,795000,419,Mission Hills,CA,91345,1,SINGLE_FAMILY,Los Angeles County
91343-20136957,Listed for sale,1290000,732,North Hills,CA,91343,1,SINGLE_FAMILY,Los Angeles County
91343-20137474,Listed for sale,575000,359,North Hills,CA,91343,1,SINGLE_FAMILY,Los Angeles County
91343-20135358,Listed for sale,449000,307,North Hills,CA,91343,1,CONDO,Los Angeles County
91405-19961758,Listed for sale,539000,387,Los angeles,CA,91405,1,CONDO,Los Angeles County
91402-19955526,Listed for sale,615000,441,Panorama City,CA,91402,1,SINGLE_FAMILY,Los Angeles County
91343-20141723,Listed for sale,764900,524,North Hills,CA,91343,1,SINGLE_FAMILY,Los Angeles County
90638-21385291,Listed for sale,849000,498,La Mirada,CA,90638,1,SINGLE_FAMILY,Los Angeles County
90604-21386251,Listed for sale,699000,528,Whittier,CA,90604,1,SINGLE_FAMILY,Los Angeles County
90638-21384540,Listed for sale,919000,518,La Mirada,CA,90638,1,SINGLE_FAMILY,Los Angeles County
90638-21400222,Listed for sale,750000,491,La Mirada,CA,90638,1,SINGLE_FAMILY,Los Angeles County
90603-21466962,Listed for sale,889000,557,Whittier,CA,90603,1,SINGLE_FAMILY,Los Angeles County
90603-21466631,Listed for sale,875000,292,Whittier,CA,90603,1,SINGLE_FAMILY,Los Angeles County
90029-2074487084,Listed for sale,2950000,0,Los Angeles,CA,90029,0,MULTI_FAMILY,Los Angeles County
90029-20790728,Listed for sale,1195000,710,Los Angeles,CA,90029,1,SINGLE_FAMILY,Los Angeles County
90029-20790445,Listed for sale,775000,887,Los Angeles,CA,90029,0,SINGLE_FAMILY,Los Angeles County
90029-2069966710,Listed for sale,5000000,984,Los Angeles,CA,90029,1,MULTI_FAMILY,Los Angeles County
90029-135727227,Listed for sale,2100000,747,Los Angeles,CA,90029,1,MULTI_FAMILY,Los Angeles County
90029-250337562,Listed for sale,9878000,0,Los Angeles,CA,90029,0,MULTI_FAMILY,Los Angeles County
91607-20020587,Listed for sale,949000,686,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-2069662986,Listed for sale,1299900,607,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-20017102,Listed for sale,449000,447,Valley Village,CA,91607,1,CONDO,Los Angeles County
91607-68991311,Listed for sale,879000,612,North Hollywood,CA,91607,0,SINGLE_FAMILY,Los Angeles County
91607-20013145,Listed for sale,2749000,724,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-20024208,Listed for sale,4699900,723,Valley Village,CA,91607,0,SINGLE_FAMILY,Los Angeles County
91607-20020611,Listed for sale,439500,605,Valley Village,CA,91607,0,CONDO,Los Angeles County
91607-20020648,Listed for sale,1300000,743,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-244494485,Listed for sale,999000,549,Valley Village,CA,91607,1,TOWNHOUSE,Los Angeles County
91607-68992792,Listed for sale,1795000,540,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-20020551,Listed for sale,1358000,802,Valley Village,CA,91607,0,SINGLE_FAMILY,Los Angeles County
91607-20016769,Listed for sale,1149000,754,Valley Village,CA,91607,0,SINGLE_FAMILY,Los Angeles County
91607-20017490,Listed for sale,1188000,940,Valley Village,CA,91607,1,SINGLE_FAMILY,Los Angeles County
91607-244499291,Listed for sale,895000,514,Valley Village,CA,91607,1,CONDO,Los Angeles County
91345-20139570,Listed for sale,689000,545,Mission Hills,CA,91345,1,SINGLE_FAMILY,Los Angeles County
91345-20137690,Listed for sale,725000,566,Mission Hills,CA,91345,1,SINGLE_FAMILY,Los Angeles County
91030-20692039,Listed for sale,868000,1085,South Pasadena,CA,91030,1,SINGLE_FAMILY,Los Angeles County
91108-20704782,Listed for sale,2890000,1131,San Marino,CA,91108,1,SINGLE_FAMILY,Los Angeles County
91801-145643274,Listed for sale,758000,549,Alhambra,CA,91801,1,CONDO,Los Angeles County
91770-20681177,Listed for sale,488990,534,Rosemead,CA,91770,1,SINGLE_FAMILY,Los Angeles County
91108-20701987,Listed for sale,3790000,1272,San Marino,CA,91108,1,SINGLE_FAMILY,Los Angeles County
91801-20707756,Listed for sale,618800,459,Alhambra,CA,91801,1,TOWNHOUSE,Los Angeles County
91108-20704062,Listed for sale,1799999,719,San Marino,CA,91108,1,SINGLE_FAMILY,Los Angeles County
91801-20706010,Listed for sale,1550000,350,Alhambra,CA,91801,1,SINGLE_FAMILY,Los Angeles County
91801-20705844,Listed for sale,925000,383,Alhambra,CA,91801,1,MULTI_FAMILY,Los Angeles County
91401-2138062142,Listed for sale,995000,628,Valley Glen,CA,91401,1,SINGLE_FAMILY,Los Angeles County
91606-20039667,Listed for sale,695695,599,North Hollywood,CA,91606,1,SINGLE_FAMILY,Los Angeles County
91401-20008197,Listed for sale,699000,592,Van Nuys,CA,91401,1,SINGLE_FAMILY,Los Angeles County
90044-20965658,Listed for sale,549000,424,Los Angeles,CA,90044,0,SINGLE_FAMILY,Los Angeles County
90044-20947802,Listed for sale,720000,472,Los Angeles,CA,90044,1,SINGLE_FAMILY,Los Angeles County
90044-20962409,Listed for sale,575000,0,Los Angeles,CA,90044,0,MULTI_FAMILY,Los Angeles County
90044-20977893,Listed for sale,650000,607,Los Angeles,CA,90044,1,SINGLE_FAMILY,Los Angeles County
90044-20928958,Listed for sale,574900,479,Los Angeles,CA,90044,1,SINGLE_FAMILY,Los Angeles County
90044-20946689,Listed for sale,999000,333000,Los Angeles,CA,90044,0,MULTI_FAMILY,Los Angeles County
